,Latitude,Longitude,magnitude
3707,41.693484249,-87.624054648,27.0
3708,41.91134544,-87.661189837,20.0
3709,41.762019757,-87.679394876,38.0
3710,42.000047427,-87.794554775,36.0
3711,41.925595219,-87.639796861,31.0
3712,41.928520165,-87.691154509,27.0
3713,41.747502374,-87.561313836,40.0
3714,41.796226338,-87.583972634,34.0
3715,41.978397381,-87.763090346,5.0
3716,41.72550966,-87.585403058,6.0
3717,41.799141876,-87.622579012,4.0
3718,41.727590123,-87.585023579,11.0
3719,41.748261331,-87.684503677,20.0
3720,41.983679774,-87.771958792,22.0
3721,41.897637893,-87.682611839,23.0
3722,41.944949105,-87.829590012,11.0
3723,41.915492659,-87.714523946,11.0
3724,41.70839653,-87.623546499,10.0
3725,41.992473006,-87.776634219,13.0
3726,41.900698378,-87.637329754,14.0
3727,41.668519777,-87.620185579,19.0
3728,41.774034088,-87.60457013,25.0
3729,41.750212035,-87.674768971,21.0
3730,41.761729491,-87.63384141,28.0
3731,41.931789485,-87.63671622,32.0
3732,41.89949336,-87.637280395,9.0
3733,41.938058747,-87.710016618,25.0
3734,41.938445391,-87.703426465,44.0
3735,41.936408555,-87.706320611,29.0
3736,41.792071477,-87.622396767,13.0
3737,41.993673966,-87.655497959,37.0
3738,41.923672617,-87.786301606,16.0
3739,41.752481491,-87.606477796,20.0
3740,41.89148767,-87.680610184,14.0
3741,41.880555964,-87.64192187,17.0
3742,42.016037635,-87.66886144,10.0
3743,41.684624979,-87.62887092,14.0
3744,41.82157565,-87.618489802,12.0
3745,41.891694878,-87.626155832,18.0
3746,41.668258147,-87.641588617,17.0
3747,41.759666354,-87.587256999,17.0
3748,41.747851897,-87.66337071,16.0
3749,41.966059402,-87.737155987,32.0
3750,41.998235404,-87.793205194,22.0
3751,41.737469673,-87.63879092,25.0
3752,41.990200695,-87.773788529,19.0
3753,41.985229638,-87.770713002,7.0
3754,41.812744104,-87.604439626,24.0
3755,41.981303612,-87.697796313,8.0
3756,41.994192469,-87.683954114,24.0
3757,41.863919757,-87.722664867,42.0
3758,41.922500774,-87.694363938,18.0
3759,41.753682356,-87.653821721,31.0
3760,41.890119429,-87.645083744,29.0
3761,41.949006338,-87.688320563,18.0
3762,41.937479701,-87.705983009,15.0
3763,41.883500187,-87.627876698,8.0
3764,41.885037758,-87.675156261,7.0
3765,41.763236237,-87.559802041,6.0
3766,41.846801978,-87.623527134,12.0
3767,41.757614433,-87.586115266,12.0
3768,41.926210026,-87.637092949,6.0
3769,41.967943101,-87.656212062,9.0
3770,41.979523187,-87.761572402,5.0
3771,41.762613015,-87.651623574,29.0
3772,41.927617255,-87.705032324,25.0
3773,41.786569368,-87.644956704,24.0
3774,41.882142007,-87.682277015,30.0
3775,41.89503004,-87.744490779,16.0
3776,41.952526038,-87.664621082,13.0
3777,41.740335744,-87.67533157,6.0
3778,41.892004802,-87.756715864,9.0
3779,41.79069087,-87.617498271,11.0
3780,41.819436667,-87.610405947,9.0
3781,41.779678598,-87.613195473,11.0
3782,41.885369466,-87.63243193,24.0
3783,41.986430699,-87.770529551,25.0
3784,41.783070241,-87.727770163,27.0
3785,41.910107178,-87.667679754,15.0
3786,41.907442508,-87.683485798,30.0
3787,41.808981361,-87.606551046,20.0
3788,41.693022265,-87.627915204,35.0
3789,41.93374417,-87.644581852,24.0
3790,41.743503863,-87.60501807,24.0
3791,41.94510861,-87.654829028,29.0
3792,41.974297818,-87.758743333,24.0
3793,41.9764212,-87.904976266,21.0
3794,41.992473006,-87.776634219,35.0
3795,41.80778288,-87.65886962,18.0
3796,41.896774427,-87.680365354,24.0
3797,41.89605885,-87.718773934,23.0
3798,41.878123916,-87.633208786,27.0
3799,41.953443342,-87.744957048,12.0
3800,41.866356632,-87.709891225,16.0
3801,41.875254895,-87.627618559,23.0
3802,41.933418489,-87.644728687,26.0
3803,41.849100474,-87.708832919,23.0
3804,41.74621174,-87.635406033,28.0
3805,41.893374793,-87.621784977,23.0
3806,41.977372721,-87.772341502,18.0
3807,41.911229074,-87.680982221,20.0
3808,41.85775341,-87.668784595,18.0
3809,41.880446279,-87.626162366,22.0
3810,41.950810959,-87.720178262,28.0
3811,41.904462488,-87.648118305,21.0
3812,41.958205395,-87.681598943,7.0
3813,41.705736539,-87.530451142,13.0
3814,41.803667488,-87.590528166,20.0
3815,41.970808804,-87.774638579,11.0
3816,41.762062392,-87.680618671,7.0
3817,41.680418426,-87.662437948,23.0
3818,41.761010056,-87.624814287,32.0
3819,41.975548007,-87.72651654,25.0
3820,41.794172544,-87.70357593,29.0
3821,41.883500187,-87.627876698,26.0
3822,41.909480406,-87.676066146,20.0
3823,41.921013866,-87.710935793,26.0
3824,41.829317892,-87.679396533,26.0
3825,41.887780767,-87.706322595,24.0
3826,41.905529073,-87.667554656,28.0
3827,41.722737132,-87.553500246,28.0
3828,41.840514986,-87.650246878,8.0
3829,41.938950462,-87.737908424,14.0
3830,41.92046017,-87.67083136,28.0
3831,41.845605814,-87.625804816,13.0
3832,41.86821162,-87.632296303,13.0
3833,41.739737409,-87.703225021,27.0
3834,41.962662093,-87.658345388,31.0
3835,41.883221363,-87.625823296,26.0
3836,41.695908161,-87.595822806,36.0
3837,41.886094169,-87.765068733,27.0
3838,41.873806023,-87.694680281,21.0
3839,41.754592961,-87.741528537,21.0
3840,41.781353265,-87.635083754,34.0
3841,41.754528882,-87.732355809,22.0
3842,41.796334688,-87.697533045,18.0
3843,41.793577452,-87.619197044,28.0
3844,41.883641965,-87.648579514,25.0
3845,41.791425099,-87.721270565,18.0
3846,41.765532554,-87.693053704,22.0
3847,41.969280239,-87.783153661,36.0
3848,41.899978053,-87.625884457,17.0
3849,41.88233367,-87.627841791,43.0
3850,41.923976215,-87.766294416,34.0
3851,41.697204717,-87.64010678,27.0
3852,41.73933168,-87.732508516,38.0
3853,41.800418994,-87.695204128,27.0
3854,41.97551745,-87.729569215,31.0
3855,41.814489873,-87.637698975,27.0
3856,41.883500187,-87.627876698,27.0
3857,41.753356075,-87.581609252,23.0
3858,41.742710224,-87.634088181,29.0
3859,41.748852321,-87.641852776,22.0
3860,41.747418953,-87.617517452,19.0
3861,41.800542869,-87.596667036,27.0
3862,41.6474468,-87.617234833,31.0
3863,41.802472416,-87.661162583,30.0
3864,41.814608748,-87.723837833,24.0
3865,41.90276543,-87.715131741,29.0
3866,41.884916598,-87.76334948,27.0
3867,41.979006297,-87.906463155,34.0
3868,41.797318644,-87.647694887,19.0
3869,41.913530962,-87.684280084,19.0
3870,41.751502882,-87.644063491,19.0
3871,41.797111861,-87.641583624,16.0
3872,41.88030381,-87.636978269,8.0
3873,41.963070794,-87.655984213,7.0
3874,41.809565074,-87.672287025,20.0
3875,41.948096258,-87.657951346,16.0
3876,41.837657636,-87.619466799,15.0
3877,41.827838511,-87.667890607,5.0
3878,41.957751683,-87.784274917,7.0
3879,41.861206558,-87.705521356,14.0
3880,41.926747999,-87.642562496,6.0
3881,41.750322002,-87.702685423,15.0
3882,41.824575407,-87.642300697,26.0
3883,41.891772975,-87.62191661,32.0
3884,41.945377882,-87.801150299,22.0
3885,41.800105211,-87.733745575,31.0
3886,41.738984577,-87.649781365,40.0
3887,41.751281494,-87.563800882,41.0
3888,41.893469034,-87.632648229,6.0
3889,41.994733479,-87.748340181,6.0
3890,41.880898729,-87.619011408,16.0
3891,41.752910549,-87.549034184,13.0
3892,41.757751768,-87.60537011,33.0
3893,41.963496048,-87.662980479,29.0
3894,41.768182389,-87.64813352,16.0
3895,41.824849816,-87.638658169,8.0
3896,41.891926411,-87.66717073,8.0
3897,41.889672607,-87.679930861,9.0
3898,41.669674511,-87.641635676,2.0
3899,41.890855083,-87.675074509,8.0
3900,41.88676593,-87.650132662,14.0
3901,41.874363279,-87.643013039,21.0
3902,41.964262868,-87.648305211,27.0
3903,41.751111693,-87.55773047,25.0
3904,41.90455766,-87.771807541,4.0
3905,41.661619713,-87.642980803,7.0
3906,41.83368122,-87.612439993,32.0
3907,41.824849816,-87.638658169,15.0
3908,41.736411421,-87.620589127,30.0
3909,41.834650079,-87.616847182,25.0
3910,41.855953948,-87.70902687,25.0
3911,41.900511564,-87.63684324,33.0
3912,41.949660968,-87.801011744,44.0
3913,41.800633473,-87.661115786,35.0
3914,41.878803242,-87.683904561,26.0
3915,41.896943564,-87.675860464,21.0
3916,41.718365436,-87.670676795,30.0
3917,41.91018375,-87.700640434,25.0
3918,41.760702837,-87.57580203,30.0
3919,41.85199252,-87.688888738,25.0
3920,41.866148185,-87.726825268,25.0
3921,41.742710224,-87.634088181,29.0
3922,41.976743425,-87.697422404,14.0
3923,41.88233367,-87.627841791,23.0
3924,41.929803395,-87.66830923,17.0
3925,41.756094931,-87.644659401,29.0
3926,41.748011519,-87.665805978,21.0
3927,41.981929156,-87.771996238,29.0
3928,41.954828904,-87.711581135,25.0
3929,41.902598306,-87.750879059,23.0
3930,41.748596101,-87.659232985,33.0
3931,41.776729821,-87.660492913,24.0
3932,41.941364795,-87.762652225,11.0
3933,41.878176784,-87.627946266,15.0
3934,41.85100201,-87.711317656,12.0
3935,41.837693516,-87.632871673,11.0
3936,41.979006297,-87.906463155,4.0
3937,41.992618453,-87.6688108,12.0
3938,41.82176331,-87.700535739,8.0
3939,41.757995547,-87.581016338,26.0
3940,41.909447162,-87.67601138,30.0
3941,41.868380637,-87.625847449,23.0
3942,41.736345716,-87.585636406,25.0
3943,41.720382956,-87.658960167,30.0
3944,41.883210775,-87.629906972,22.0
3945,41.895896023,-87.677913394,23.0
3946,41.742358488,-87.541797528,28.0
3947,41.923891715,-87.69281775,21.0
3948,41.882457198,-87.627847776,32.0
3949,41.908158256,-87.770717961,29.0
3950,41.918232412,-87.698620918,29.0
3951,41.86821682,-87.6304532,24.0
3952,41.953643409,-87.72801475,26.0
3953,41.966653193,-87.654795347,34.0
3954,41.895140898,-87.624255632,19.0
3955,42.019398266,-87.67488021,16.0
3956,41.745932585,-87.666967152,25.0
3957,41.882381731,-87.629412971,40.0
3958,41.80766268,-87.740031678,26.0
3959,42.017183146,-87.664341555,28.0
3960,41.954917354,-87.669066566,32.0
3961,41.883500187,-87.627876698,18.0
3962,41.837393347,-87.696323153,21.0
3963,41.742710224,-87.634088181,11.0
3964,41.894195245,-87.670853108,10.0
3965,41.992618453,-87.6688108,11.0
3966,41.695982095,-87.596653142,8.0
3967,42.018434017,-87.690184406,8.0
3968,41.958432259,-87.672320606,19.0
3969,41.884013483,-87.627896757,19.0
3970,41.836385231,-87.66571041,26.0
3971,41.71135226,-87.596957456,29.0
3972,41.895895751,-87.677865648,25.0
3973,41.895893573,-87.677964841,25.0
3974,41.953643409,-87.72801475,24.0
3975,41.883500187,-87.627876698,32.0
3976,41.794462581,-87.770558224,33.0
3977,42.012045817,-87.700599688,16.0
3978,41.939918289,-87.653266826,28.0
3979,41.798313125,-87.702475509,27.0
3980,41.979006297,-87.906463155,6.0
3981,41.847172958,-87.705119062,12.0
3982,41.883500187,-87.627876698,8.0
3983,41.744082447,-87.658422747,25.0
3984,41.860911204,-87.695744714,26.0
3985,41.840812701,-87.608814888,34.0
3986,41.902194223,-87.680835427,32.0
3987,41.940866818,-87.695658191,22.0
3988,41.883500187,-87.627876698,19.0
3989,41.900615397,-87.68942858,29.0
3990,41.882256634,-87.763744015,20.0
3991,41.873722391,-87.676447318,8.0
3992,41.744243413,-87.668142549,9.0
3993,41.894327066,-87.712620049,4.0
3994,41.707864164,-87.659098339,6.0
3995,41.996866019,-87.655592844,6.0
3996,41.972402958,-87.65490716,10.0
3997,41.892753031,-87.624193896,8.0
3998,41.817570192,-87.665183168,29.0
3999,42.001383055,-87.664028813,23.0
4000,41.780792313,-87.63806697,27.0
4001,41.792936194,-87.749008923,28.0
4002,41.990615196,-87.683188577,20.0
4003,41.884295747,-87.646850211,22.0
4004,41.765035962,-87.616852478,20.0
4005,41.957933386,-87.71426426,26.0
4006,41.964106427,-87.654770894,25.0
4007,41.751897254,-87.553777728,21.0
4008,41.896561563,-87.653613147,38.0
4009,41.882088069,-87.625835798,18.0
4010,41.999784538,-87.683849433,23.0
4011,41.949921471,-87.664096891,13.0
4012,41.72618958,-87.644557585,14.0
4013,41.881194455,-87.768156369,9.0
4014,41.900527585,-87.644046325,9.0
4015,41.881789598,-87.686444854,7.0
4016,41.887475918,-87.709807121,10.0
4017,41.99094269,-87.689685077,13.0
4018,41.904024492,-87.665064987,24.0
4019,41.852538,-87.711170636,27.0
4020,41.775471708,-87.689981636,28.0
4021,41.977043475,-87.76899404,12.0
4022,41.860171476,-87.714022396,19.0
4023,41.889838995,-87.62960288,23.0
4024,41.959727241,-87.719214069,36.0
4025,41.692254415,-87.65073035,13.0
4026,41.953584404,-87.73350404,16.0
4027,41.966257844,-87.666944786,18.0
4028,41.873807522,-87.69445629,10.0
4029,41.858281851,-87.646654964,29.0
4030,41.789976089,-87.632874361,10.0
4031,41.953643409,-87.72801475,5.0
4032,41.934809746,-87.653931188,13.0
4033,41.883210775,-87.629906972,22.0
4034,41.879956283,-87.680114312,22.0
4035,41.851202948,-87.724749524,16.0
4036,41.946159169,-87.655678044,22.0
4037,41.90926487,-87.774793476,11.0
4038,41.808833439,-87.622824022,13.0
4039,41.892628411,-87.63115524,29.0
4040,41.73463307,-87.579306932,33.0
4041,41.946021295,-87.655565552,30.0
4042,41.909387113,-87.765031186,29.0
4043,41.744912137,-87.731177622,28.0
4044,41.863196881,-87.614817819,30.0
4045,41.927400534,-87.669443977,27.0
4046,42.011431905,-87.67344637,39.0
4047,41.878584489,-87.746239104,22.0
4048,41.909664252,-87.742728815,26.0
4049,41.772917294,-87.571592772,33.0
4050,41.883605663,-87.746619125,23.0
4051,41.877617753,-87.75094071,30.0
4052,41.89353902,-87.760591632,23.0
4053,41.865028808,-87.726358587,23.0
4054,41.896888586,-87.628203192,29.0
4055,41.751464464,-87.644063902,18.0
4056,41.766249073,-87.575388558,27.0
4057,41.967929496,-87.649288171,11.0
4058,41.879536009,-87.681491943,11.0
4059,41.955563385,-87.721103286,7.0
4060,41.770754126,-87.573979165,8.0
4061,41.774781388,-87.586330306,14.0
4062,41.965353583,-87.688806522,7.0
4063,41.858764454,-87.662375801,13.0
4064,41.871864318,-87.706860022,20.0
4065,41.879039555,-87.658260382,27.0
4066,41.937567944,-87.770110372,20.0
4067,41.921463921,-87.673580498,23.0
4068,41.721194359,-87.663966368,31.0
4069,41.667975652,-87.634359468,21.0
4070,41.776963037,-87.587588156,25.0
4071,41.754592961,-87.741528537,25.0
4072,41.740918989,-87.631967753,35.0
4073,41.828762287,-87.614436164,16.0
4074,41.754490331,-87.582160413,5.0
4075,41.882389156,-87.624374606,19.0
4076,41.756330142,-87.577312131,23.0
4077,41.678593786,-87.662497166,38.0
4078,41.786464631,-87.652247304,28.0
4079,41.767518551,-87.674932908,22.0
4080,41.907510317,-87.674198092,31.0
4081,41.890839244,-87.647055604,30.0
4082,41.90008902,-87.637306985,32.0
4083,41.751644167,-87.572932772,34.0
4084,41.742710224,-87.634088181,27.0
4085,41.909664252,-87.742728815,22.0
4086,41.897895128,-87.624096605,26.0
4087,41.902292615,-87.751748752,21.0
4088,41.878113603,-87.634218691,15.0
4089,41.954556905,-87.716609371,19.0
4090,41.95092243,-87.71895671,41.0
4091,41.75285823,-87.586064153,29.0
4092,41.95092243,-87.71895671,26.0
4093,41.923395729,-87.665017215,8.0
4094,41.791782929,-87.659671776,27.0
4095,41.877822179,-87.655181405,9.0
4096,41.962058593,-87.689928062,8.0
4097,41.736126864,-87.629184056,27.0
4098,41.835132746,-87.680317105,16.0
4099,41.695982095,-87.596653142,13.0
4100,41.677669027,-87.652246226,8.0
4101,41.956777931,-87.684907624,25.0
4102,41.721194359,-87.663966368,6.0
4103,41.73614018,-87.62911796,8.0
4104,41.911269975,-87.687245766,18.0
4105,41.974953796,-87.701323687,17.0
4106,41.728226861,-87.552855036,27.0
4107,41.883500187,-87.627876698,6.0
4108,41.766889142,-87.576319422,30.0
4109,41.762419957,-87.683180808,12.0
4110,41.886632038,-87.659987308,7.0
4111,41.91007391,-87.653106106,27.0
4112,41.737750767,-87.604855911,28.0
4113,41.909665505,-87.633099347,26.0
4114,41.794424835,-87.582519409,18.0
4115,41.84735916,-87.707557937,23.0
4116,41.891990384,-87.611461502,27.0
4117,41.926287021,-87.785547998,31.0
4118,41.90416925,-87.628685126,29.0
4119,41.885621391,-87.650100787,14.0
4120,41.900883883,-87.721982201,24.0
4121,41.889204359,-87.652240467,8.0
4122,41.884650262,-87.627915459,31.0
4123,41.945238279,-87.712670479,23.0
4124,41.892753031,-87.624193896,30.0
4125,41.847268563,-87.719758618,25.0
4126,41.758772329,-87.685530347,30.0
4127,41.896943556,-87.624206307,29.0
4128,41.877241977,-87.62765912,14.0
4129,41.779276522,-87.615601416,31.0
4130,41.899410159,-87.624131266,10.0
4131,41.885741029,-87.631711749,27.0
4132,41.886146944,-87.624524028,15.0
4133,41.802007069,-87.622162249,11.0
4134,41.929341754,-87.701237588,18.0
4135,41.891694878,-87.626155832,30.0
4136,41.896943556,-87.624206307,28.0
4137,41.817570192,-87.665183168,53.0
4138,41.863664598,-87.614570287,32.0
4139,41.767448959,-87.585957168,2.0
4140,41.891018757,-87.619335718,24.0
4141,41.896637081,-87.68810952,42.0
4142,41.746777826,-87.658969841,16.0
4143,41.90690686,-87.746049479,21.0
4144,41.881183664,-87.685081252,28.0
4145,41.754592961,-87.741528537,37.0
4146,41.879235852,-87.624347038,35.0
4147,41.955153409,-87.67479194,34.0
4148,41.879297705,-87.627706271,8.0
4149,41.904837592,-87.687751444,13.0
4150,41.742640277,-87.628031944,11.0
4151,41.76831036,-87.649345507,43.0
4152,41.777694703,-87.607128049,32.0
4153,41.793045265,-87.696223389,31.0
4154,41.867438661,-87.625288774,21.0
4155,41.954442986,-87.657843903,25.0
4156,41.773007423,-87.575261338,9.0
4157,42.000093268,-87.682639587,19.0
4158,41.708077881,-87.642864872,24.0
4159,41.883500187,-87.627876698,31.0
4160,41.76750484,-87.568181765,33.0
4161,41.794326705,-87.624524483,28.0
4162,41.946542649,-87.714356095,49.0
4163,41.890064174,-87.617638563,34.0
4164,41.946221444,-87.708253555,29.0
4165,41.866810739,-87.625817031,21.0
4166,41.750657714,-87.614956494,18.0
4167,41.773076988,-87.671327398,35.0
4168,41.781831738,-87.597856527,31.0
4169,41.683973164,-87.615779287,4.0
4170,41.882934596,-87.76821448,37.0
4171,41.87490098,-87.694680396,12.0
4172,41.792960866,-87.618455799,10.0
4173,41.953584404,-87.73350404,15.0
4174,41.883527335,-87.725750205,34.0
4175,41.884468083,-87.744080988,6.0
4176,41.77207735,-87.588726196,9.0
4177,41.777620866,-87.605867698,2.0
4178,41.764346519,-87.66501722,8.0
4179,41.976762981,-87.900983721,11.0
4180,41.910494911,-87.676875003,14.0
4181,41.899728565,-87.682050651,28.0
4182,41.922969177,-87.645300374,25.0
4183,41.939355508,-87.704251845,31.0
4184,41.911151209,-87.63598179,29.0
4185,41.946503007,-87.71770155,26.0
4186,41.977896086,-87.765485331,22.0
4187,41.910331761,-87.731230927,19.0
4188,41.775378785,-87.664107154,21.0
4189,41.77939793,-87.614390172,34.0
4190,41.890824651,-87.630128275,24.0
4191,41.909443652,-87.630923227,21.0
4192,41.890051047,-87.628829294,19.0
4193,41.964323062,-87.674054057,31.0
4194,41.81219574,-87.622915252,18.0
4195,41.88033698,-87.629365643,15.0
4196,41.810578591,-87.726135602,26.0
4197,41.95927828,-87.715835873,29.0
4198,41.778340981,-87.703122242,8.0
4199,41.804125092,-87.672144888,7.0
4200,41.903740503,-87.641668112,5.0
4201,41.886831645,-87.660800502,7.0
4202,41.927796583,-87.785597556,7.0
4203,41.90078252,-87.682080347,9.0
4204,41.975769436,-87.900946309,25.0
4205,41.860219759,-87.625041703,20.0
4206,41.961184538,-87.708555894,28.0
4207,41.751420646,-87.592486791,38.0
4208,41.780243493,-87.615319321,32.0
4209,41.899728565,-87.682050651,37.0
4210,41.958296303,-87.681660519,40.0
4211,41.775266233,-87.664100992,26.0
4212,41.895530962,-87.708924395,23.0
4213,41.892753031,-87.624193896,30.0
4214,41.795127441,-87.690181164,22.0
4215,42.019793849,-87.667342927,20.0
4216,41.924407007,-87.733343809,35.0
4217,41.95866453,-87.766567899,31.0
4218,41.862415678,-87.626908072,23.0
4219,41.912027153,-87.765602945,29.0
4220,41.885426371,-87.630966024,10.0
4221,41.873839312,-87.669102656,43.0
4222,41.774344746,-87.603360484,29.0
4223,41.763491978,-87.568900217,22.0
4224,41.883500187,-87.627876698,19.0
4225,41.886017951,-87.624521781,33.0
4226,41.740278102,-87.664398446,21.0
4227,41.895896023,-87.677913394,8.0
4228,41.88448152,-87.629933429,9.0
4229,41.740332985,-87.664397876,8.0
4230,41.885871025,-87.660777525,16.0
4231,41.925076902,-87.673855622,20.0
4232,41.854855821,-87.657556721,27.0
4233,41.898680349,-87.643985382,21.0
4234,41.94489812,-87.735974746,19.0
4235,41.920584409,-87.692725897,26.0
4236,41.852180051,-87.724776967,30.0
